State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Odisha,CUTTACK,2014,Winter     ,Rice,120000,301000,2075.4,114283.76,200.13,5.05125
Odisha,CUTTACK,2015,Autumn     ,Rice,2000,3000,2075.4,19906.72,34.86,0.68
Odisha,CUTTACK,2015,Summer     ,Rice,1000,2000,2075.4,195949.28,343.14,0.701666667
Odisha,CUTTACK,2015,Winter     ,Rice,118000,239000,2075.4,6770683.2,11856.6,1.9425
Odisha,DEOGARH,1998,Autumn     ,Rice,15603,8873,2075.4,311792,546,0.571428571
Odisha,DEOGARH,1998,Summer     ,Rice,5027,5803,2075.4,173884,304.5,1.46875
Odisha,DEOGARH,1998,Winter     ,Rice,30586,28745,2075.4,165849.36,290.43,18.325
Odisha,DEOGARH,1999,Autumn     ,Rice,20000,18000,2075.4,35976,63,6.346666667
Odisha,DEOGARH,1999,Summer     ,Rice,2250,3170,2075.4,61279.12,107.31,0.782857143
Odisha,DEOGARH,1999,Winter     ,Rice,26000,34000,2075.4,1558.96,2.73,1.31
Odisha,DEOGARH,2000,Autumn     ,Rice,21120,8570,2075.4,2758.16,4.83,2.26
Odisha,DEOGARH,2000,Summer     ,Rice,60,50,1568.6,959360,1680,0.9225
Odisha,DEOGARH,2000,Winter     ,Rice,26730,11770,1568.6,365756,640.5,1.03375
Odisha,DEOGARH,2001,Kharif     ,Rice,52000,68000,1568.6,47968,84,0.962857143
Odisha,DEOGARH,2002,Kharif     ,Rice,46000,20000,1568.6,40772.8,71.4,0.97
Odisha,DEOGARH,2003,Kharif     ,Rice,50000,73000,1568.6,65956,115.5,1.3125
Odisha,DEOGARH,2004,Autumn     ,Rice,23000,14000,1568.6,251832,441,6.96
Odisha,DEOGARH,2004,Summer     ,Rice,1000,1000,1568.6,959360,1680,0.425
Odisha,DEOGARH,2004,Winter     ,Rice,27000,26000,1568.6,5996000,10500,1.8025
Odisha,DEOGARH,2005,Autumn     ,Rice,23000,21000,1568.6,191872,336,1.985
Odisha,DEOGARH,2005,Summer     ,Rice,3000,4000,1568.6,335776,588,2.12375
Odisha,DEOGARH,2005,Winter     ,Rice,28000,43000,1568.6,87541.6,153.3,0.83125
Odisha,DEOGARH,2006,Autumn     ,Rice,20000,18000,1568.6,101932,178.5,1.025
Odisha,DEOGARH,2006,Summer     ,Rice,3000,5000,1568.6,673950.4,1180.2,1.48
Odisha,DEOGARH,2006,Winter     ,Rice,30000,44000,1568.6,761492,1333.5,0.96125
Odisha,DEOGARH,2007,Autumn     ,Rice,16000,16000,1568.6,155896,273,0.91125
Odisha,DEOGARH,2007,Summer     ,Rice,2000,4000,1568.6,857428,1501.5,1.4875
Odisha,DEOGARH,2007,Winter     ,Rice,26000,39000,1568.6,3174282.4,5558.7,0.6525
Odisha,DEOGARH,2008,Autumn     ,Rice,18000,18000,1568.6,18647560,32655,1.6425
Odisha,DEOGARH,2008,Winter     ,Rice,27000,38000,1568.6,107928,189,2.06
Odisha,DEOGARH,2009,Autumn     ,Rice,16000,13000,1568.6,659560,1155,0.67875
Odisha,DEOGARH,2009,Winter     ,Rice,27000,34000,1568.6,1804796,3160.5,1.0625
Odisha,DEOGARH,2010,Autumn     ,Rice,19000,10000,1568.6,3197067.2,5598.6,1.23
Odisha,DEOGARH,2010,Winter     ,Rice,23000,20000,1568.6,32378.4,56.7,12.52
Odisha,DEOGARH,2011,Autumn     ,Rice,14000,15000,1568.6,497668,871.5,37.27
Odisha,DEOGARH,2011,Winter     ,Rice,24000,46000,1568.6,59960,105,0.73
Odisha,DEOGARH,2012,Autumn     ,Rice,17000,35000,1568.6,35976,63,1
Odisha,DEOGARH,2012,Summer     ,Rice,111000,7000,1568.6,143904,252,1.66125
Odisha,DEOGARH,2012,Winter     ,Rice,26000,76000,566.7,935376,1638,0.946153846
Odisha,DEOGARH,2013,Autumn     ,Rice,16000,28000,566.7,599600,1050,1
Odisha,DEOGARH,2013,Summer     ,Rice,2000,5000,566.7,2278480,3990,3.23125
Odisha,DEOGARH,2013,Winter     ,Rice,34000,92000,566.7,66795440,116970,3.967
Odisha,DEOGARH,2014,Autumn     ,Rice,20000,47000,566.7,467688,819,0.788181818
Odisha,DEOGARH,2014,Winter     ,Rice,29000,101000,566.7,407728,714,0.978571429
Odisha,DEOGARH,2015,Autumn     ,Rice,14000,17000,566.7,2866088,5019,0.786666667
Odisha,DEOGARH,2015,Winter     ,Rice,33000,30000,566.7,17748160,31080,2.827
Odisha,DHENKANAL,1998,Autumn     ,Rice,18221,17839,566.7,227848,399,0.55
Odisha,DHENKANAL,1998,Summer     ,Rice,2953,2775,566.7,1475016,2583,0.839166667
Odisha,DHENKANAL,1998,Winter     ,Rice,101428,162852,566.7,35976,63,1
Odisha,DHENKANAL,1999,Autumn     ,Rice,18000,15000,566.7,419720,735,0.987
Odisha,DHENKANAL,1999,Summer     ,Rice,2850,5540,566.7,5876080,10290,1.184705882
Odisha,DHENKANAL,1999,Winter     ,Rice,106000,87000,566.7,316828640,554820,3.820588235
Odisha,DHENKANAL,2000,Autumn     ,Rice,15640,6260,566.7,1355096,2373,0.468333333
Odisha,DHENKANAL,2000,Summer     ,Rice,1010,1700,566.7,10193200,17850,64.525
Odisha,DHENKANAL,2000,Winter     ,Rice,108250,65440,566.7,335776,588,0.666666667
Odisha,DHENKANAL,2001,Kharif     ,Rice,125000,234000,566.7,415882560,728280,4.145294118
Odisha,DHENKANAL,2002,Kharif     ,Rice,115000,56000,1765.9,136109.2,238.35,0.7125
Odisha,DHENKANAL,2003,Kharif     ,Rice,117000,215000,1765.9,137068.56,240.03,1.39
Odisha,DHENKANAL,2004,Autumn     ,Rice,16000,10000,1765.9,20506.32,35.91,0.7625
Odisha,DHENKANAL,2004,Summer     ,Rice,2000,3000,1765.9,73870.72,129.36,1.1475
Odisha,DHENKANAL,2004,Winter     ,Rice,105000,155000,1765.9,34776.8,60.9,0.945
Odisha,DHENKANAL,2005,Autumn     ,Rice,15000,15000,1765.9,82145.2,143.85,7.8325
Odisha,DHENKANAL,2005,Summer     ,Rice,3000,7000,1765.9,257828,451.5,0.9825
Odisha,DHENKANAL,2005,Winter     ,Rice,104000,205000,1765.9,48207.84,84.42,0.72
Odisha,DHENKANAL,2006,Autumn     ,Rice,12000,12000,1765.9,140306.4,245.7,7.595
Odisha,DHENKANAL,2006,Summer     ,Rice,2000,3000,1765.9,115482.96,202.23,0.54
Odisha,DHENKANAL,2006,Winter     ,Rice,100000,147000,1765.9,38014.64,66.57,0.5875
Odisha,DHENKANAL,2007,Autumn     ,Rice,14000,14000,1765.9,152898,267.75,0.7825
Odisha,DHENKANAL,2007,Summer     ,Rice,2000,5000,1765.9,196908.64,344.82,0.665
Odisha,DHENKANAL,2007,Winter     ,Rice,101000,202000,1765.9,122918,215.25,0.595
Odisha,DHENKANAL,2008,Autumn     ,Rice,9000,10000,1765.9,210219.76,368.13,0.7375
Odisha,DHENKANAL,2008,Summer     ,Rice,2000,4000,1765.9,30347794.64,53144.07,2.305
Odisha,DHENKANAL,2008,Winter     ,Rice,101000,169000,1765.9,182997.92,320.46,0.465
Odisha,DHENKANAL,2009,Autumn     ,Rice,10000,10000,1765.9,104810.08,183.54,48.79
Odisha,DHENKANAL,2009,Summer     ,Rice,1000,2000,1765.9,151099.2,264.6,0.5825
Odisha,DHENKANAL,2009,Winter     ,Rice,99000,157000,1765.9,55163.2,96.6,0.62
Odisha,DHENKANAL,2010,Autumn     ,Rice,9000,5000,1765.9,209860,367.5,1.8325
Odisha,DHENKANAL,2010,Winter     ,Rice,83000,121000,1353.3,193311.04,338.52,0.59
Odisha,DHENKANAL,2011,Autumn     ,Rice,4000,5000,1353.3,2808526.4,4918.2,0.845384615
Odisha,DHENKANAL,2011,Summer     ,Rice,1000,3000,1353.3,266462.24,466.62,9.173636364
Odisha,DHENKANAL,2011,Winter     ,Rice,88000,185000,1353.3,108407.68,189.84,0.628
Odisha,DHENKANAL,2012,Autumn     ,Rice,4000,6000,1353.3,202904.64,355.32,0.973333333
Odisha,DHENKANAL,2012,Summer     ,Rice,225000,2000,1353.3,1027834.32,1799.91,0.637272727
Odisha,DHENKANAL,2012,Winter     ,Rice,79000,219000,1353.3,359.76,0.63,0.67
Odisha,DHENKANAL,2013,Autumn     ,Rice,4000,6000,1353.3,1678.88,2.94,0.36
Odisha,DHENKANAL,2013,Summer     ,Rice,1000,4000,1353.3,3762130.24,6588.12,1.142307692
Odisha,DHENKANAL,2013,Winter     ,Rice,88000,238000,1353.3,10672.88,18.69,1.9875
Odisha,DHENKANAL,2014,Autumn     ,Rice,6000,12000,1353.3,1555602.24,2724.12,0.475384615
Odisha,DHENKANAL,2014,Winter     ,Rice,92000,312000,1353.3,119.92,0.21,0
Odisha,DHENKANAL,2015,Autumn     ,Rice,5000,6000,1353.3,1798.8,3.15,0.47
Odisha,DHENKANAL,2015,Winter     ,Rice,81000,131000,1353.3,1079.28,1.89,0.33
Odisha,GAJAPATI,1998,Autumn     ,Rice,1685,1865,1353.3,239360.32,419.16,12.83076923
Odisha,GAJAPATI,1998,Summer     ,Rice,536,595,1353.3,3597.6,6.3,0.5575
Odisha,GAJAPATI,1998,Winter     ,Rice,39638,72180,1353.3,9003113.92,15765.96,1.015454545
Odisha,GAJAPATI,1999,Autumn     ,Rice,2000,1000,1353.3,79267.12,138.81,1.185714286
Odisha,GAJAPATI,1999,Summer     ,Rice,590,680,1353.3,1491804.8,2612.4,0.583333333
Odisha,GAJAPATI,1999,Winter     ,Rice,33000,56000,1353.3,460133.04,805.77,0.650769231
Odisha,GAJAPATI,2000,Autumn     ,Rice,1750,1700,1353.3,1887061.12,3304.56,15.04615385
Odisha,GAJAPATI,2000,Summer     ,Rice,460,440,1353.3,14915529.68,26119.59,1.38
Odisha,GAJAPATI,2000,Winter     ,Rice,34030,62400,1353.3,1875428.88,3284.19,0.562307692
Odisha,GAJAPATI,2001,Kharif     ,Rice,41000,81000,1353.3,33033043.28,57846.39,1.62
Odisha,GAJAPATI,2002,Kharif     ,Rice,33000,34000,1353.3,1075802.32,1883.91,3.89
Odisha,GAJAPATI,2003,Kharif     ,Rice,41000,66000,1353.3,259506.88,454.44,0.248461538
Odisha,GAJAPATI,2004,Autumn     ,Rice,1000,1000,1353.3,1545169.2,2705.85,0.858181818
Odisha,GAJAPATI,2004,Winter     ,Rice,35000,61000,1353.3,12921140.16,22627.08,61.53333333
Odisha,GAJAPATI,2005,Autumn     ,Rice,1000,1000,1353.3,14270.48,24.99,1.05
Odisha,GAJAPATI,2005,Winter     ,Rice,32000,46000,1353.3,3117.92,5.46,3.833333333
Odisha,GAJAPATI,2006,Autumn     ,Rice,1000,1000,1353.3,1281704.96,2244.48,0.550769231
Odisha,GAJAPATI,2006,Summer     ,Rice,1000,1000,1353.3,47848.08,83.79,0.25
Odisha,GAJAPATI,2006,Winter     ,Rice,37000,66000,1353.3,45478101.04,79639.77,1.353076923
Odisha,GAJAPATI,2007,Autumn     ,Rice,1000,1000,1353.3,156615.52,274.26,0.45
Odisha,GAJAPATI,2007,Summer     ,Rice,1000,1000,1353.3,22065.28,38.64,0.635
Odisha,GAJAPATI,2007,Winter     ,Rice,38000,72000,965.2,1704957.803,2985.6666,1.269285714
Odisha,GAJAPATI,2008,Autumn     ,Rice,1000,1000,965.2,1723881.179,3018.8046,0.753809524
Odisha,GAJAPATI,2008,Winter     ,Rice,35000,42000,965.2,8964542.851,15698.4156,1.040909091
Odisha,GAJAPATI,2009,Autumn     ,Rice,1000,,965.2,339878.4632,595.1841,0.4725
Odisha,GAJAPATI,2009,Winter     ,Rice,32000,48000,965.2,206756.4704,362.0652,11.6
Odisha,GAJAPATI,2010,Autumn     ,Rice,1000,1000,965.2,1600373.173,2802.5214,7.759333333
Odisha,GAJAPATI,2010,Winter     ,Rice,37000,73000,965.2,1979183.664,3465.882,7.148333333
Odisha,GAJAPATI,2011,Winter     ,Rice,36000,37000,965.2,3339323.499,5847.7146,0.82125
Odisha,GAJAPATI,2012,Summer     ,Rice,67000,1000,965.2,718204.4776,1257.6963,0.665555556
Odisha,GAJAPATI,2012,Winter     ,Rice,32000,67000,965.2,17911594.17,31366.2006,0.557857143
Odisha,GAJAPATI,2013,Summer     ,Rice,1000,1000,965.2,114491851.2,200494.4025,0.531363636
Odisha,GAJAPATI,2013,Winter     ,Rice,37000,33000,965.2,15671.1456,27.4428,4.12
Odisha,GAJAPATI,2014,Winter     ,Rice,37000,55000,965.2,6035121.502,10568.5083,1.023636364
Odisha,GAJAPATI,2015,Summer     ,Rice,1000,1000,1052.8,4550435.01,7838.82,1.1325
Odisha,GAJAPATI,2015,Winter     ,Rice,36000,35000,1052.8,524377.26,903.32,1.049
Odisha,GANJAM,1998,Autumn     ,Rice,2725,4615,1052.8,2383451.73,4105.86,1.116666667
Odisha,GANJAM,1998,Summer     ,Rice,1495,2543,1052.8,8209071.09,14141.38,0.845666667
Odisha,GANJAM,1998,Winter     ,Rice,265872,464180,1052.8,433830.87,747.34,1.04
Odisha,GANJAM,1999,Autumn     ,Rice,2000,3000,1052.8,16974446.94,29241.08,10.92642857
Odisha,GANJAM,1999,Summer     ,Rice,1780,3010,1052.8,12987085.32,22372.24,0.788648649
Odisha,GANJAM,1999,Winter     ,Rice,267000,199000,1052.8,3651356.61,6290.02,0.844054054
Odisha,GANJAM,2000,Autumn     ,Rice,2800,3430,1052.8,33139978.74,57088.68,1.558918919
Odisha,GANJAM,2000,Summer     ,Rice,1380,1790,1052.8,26318987.64,45338.48,3.231944444
Odisha,GANJAM,2000,Winter     ,Rice,273140,330390,1052.8,22430601.27,38640.14,3.389444444
Odisha,GANJAM,2001,Kharif     ,Rice,290000,632000,1052.8,21438805.41,36931.62,0.68972973
Odisha,GANJAM,2002,Kharif     ,Rice,254000,222000,1052.8,2321512.38,3999.16,7.761428571
Odisha,GANJAM,2003,Kharif     ,Rice,289000,447000,1052.8,892309.77,1537.14,0.604516129
Odisha,GANJAM,2004,Autumn     ,Rice,1000,2000,1052.8,21537908.37,37102.34,0.548285714
Odisha,GANJAM,2004,Summer     ,Rice,1000,2000,1052.8,3021874.02,5205.64,0.93
Odisha,GANJAM,2004,Winter     ,Rice,257000,380000,1052.8,1829828.88,3152.16,0.806333333
Odisha,GANJAM,2005,Autumn     ,Rice,1000,1000,1052.8,11103235.11,19127.02,0.982432432
Odisha,GANJAM,2005,Summer     ,Rice,1000,1000,1052.8,66151608.93,113956.26,0.962413793
Odisha,GANJAM,2005,Winter     ,Rice,246000,337000,1052.8,13976071.56,24075.92,1.45173913
Odisha,GANJAM,2006,Autumn     ,Rice,1000,2000,1052.8,349490036.6,602050.02,1.482702703
Odisha,GANJAM,2006,Winter     ,Rice,273000,569000,1052.8,409565.97,705.54,0.770740741
Odisha,GANJAM,2007,Autumn     ,Rice,1000,2000,1052.8,449794.62,774.84,0.774
Odisha,GANJAM,2007,Summer     ,Rice,1000,1000,1052.8,2915363.88,5022.16,1.361538462
Odisha,GANJAM,2007,Winter     ,Rice,271000,609000,1052.8,3253923.09,5605.38,0.769411765
Odisha,GANJAM,2008,Autumn     ,Rice,3000,4000,1052.8,265218805.2,456879.94,1.924324324
Odisha,GANJAM,2008,Winter     ,Rice,273000,463000,1317.2,6875267.85,11843.7,0.359444444
Odisha,GANJAM,2009,Autumn     ,Rice,1000,2000,1317.2,9067.41,15.62,0.66
Odisha,GANJAM,2009,Summer     ,Rice,1000,3000,1317.2,39206.97,67.54,33.11285714
Odisha,GANJAM,2009,Winter     ,Rice,276000,558000,1317.2,445069.35,766.7,0.788571429
Odisha,GANJAM,2010,Autumn     ,Rice,1000,2000,1317.2,8811.99,15.18,0.278571429
Odisha,GANJAM,2010,Summer     ,Rice,2000,2000,1317.2,463459.59,798.38,0.250555556
Odisha,GANJAM,2010,Winter     ,Rice,271000,428000,1317.2,12387.87,21.34,1.506666667
Odisha,GANJAM,2011,Autumn     ,Rice,1000,1000,1317.2,797676.66,1374.12,0.319444444
Odisha,GANJAM,2011,Winter     ,Rice,261000,152000,1317.2,114428.16,197.12,3.061666667
Odisha,GANJAM,2012,Autumn     ,Rice,1000,1000,1317.2,241116.48,415.36,1.158125
Odisha,GANJAM,2012,Summer     ,Rice,458000,,1317.2,29547751.86,50900.52,0.756666667
Odisha,GANJAM,2012,Winter     ,Rice,255000,457000,1317.2,4225029.93,7278.26,1.545882353
Odisha,GANJAM,2013,Autumn     ,Rice,1000,1000,1317.2,6429687.66,11076.12,0.281666667
Odisha,GANJAM,2013,Summer     ,Rice,1000,1000,1317.2,318253.32,548.24,0.445384615
Odisha,GANJAM,2013,Winter     ,Rice,250000,90000,1317.2,675841.32,1164.24,0.868235294
Odisha,GANJAM,2014,Summer     ,Rice,1000,2000,1317.2,43932.24,75.68,0
Odisha,GANJAM,2014,Winter     ,Rice,264000,715000,1317.2,54322853.31,93579.42,0.537333333
Odisha,GANJAM,2015,Winter     ,Rice,242000,465000,1317.2,8253514.17,14217.94,0.239375
Odisha,JAGATSINGHAPUR,1998,Autumn     ,Rice,5352,6637,1317.2,12789517.95,22031.9,1.048888889
Odisha,JAGATSINGHAPUR,1998,Summer     ,Rice,6601,13578,1317.2,2154595.41,3711.62,0.308666667
Odisha,JAGATSINGHAPUR,1998,Winter     ,Rice,96502,143888,1317.2,160403.76,276.32,1.834615385
Odisha,JAGATSINGHAPUR,1999,Autumn     ,Rice,3000,3000,1317.2,1215288.36,2093.52,0.241111111
Odisha,JAGATSINGHAPUR,1999,Summer     ,Rice,9220,25250,1317.2,890266.41,1533.62,0.243571429
Odisha,JAGATSINGHAPUR,1999,Winter     ,Rice,90000,9000,1317.2,9295755.48,16013.36,0.153125
Odisha,JAGATSINGHAPUR,2000,Autumn     ,Rice,3810,4880,1317.2,572651.64,986.48,6.496470588
Odisha,JAGATSINGHAPUR,2000,Summer     ,Rice,2560,4090,1317.2,348392.88,600.16,0.279375
Odisha,JAGATSINGHAPUR,2000,Winter     ,Rice,87970,117240,1317.2,828454.77,1427.14,0.267222222
Odisha,JAGATSINGHAPUR,2001,Kharif     ,Rice,93000,161000,1317.2,2071073.07,3567.74,0.324117647
Odisha,JAGATSINGHAPUR,2002,Kharif     ,Rice,88000,105000,1317.2,227451.51,391.82,6.25
Odisha,JAGATSINGHAPUR,2003,Kharif     ,Rice,93000,127000,1317.2,1214905.23,2092.86,4.25125
Odisha,JAGATSINGHAPUR,2004,Autumn     ,Rice,4000,6000,1317.2,1187192.16,2045.12,0.233846154
Odisha,JAGATSINGHAPUR,2004,Summer     ,Rice,1000,3000,1317.2,6956491.41,11983.62,0.341666667
Odisha,JAGATSINGHAPUR,2004,Winter     ,Rice,92000,168000,1317.2,498748289.5,859170.18,1.247222222
Odisha,JAGATSINGHAPUR,2005,Autumn     ,Rice,3000,5000,1317.2,126305.19,217.58,0.228888889
Odisha,JAGATSINGHAPUR,2005,Summer     ,Rice,1000,2000,1317.2,200632.41,345.62,0.321764706
Odisha,JAGATSINGHAPUR,2005,Winter     ,Rice,87000,162000,1317.2,2724692.85,4693.7,0.274444444
Odisha,JAGATSINGHAPUR,2006,Autumn     ,Rice,4000,5000,1317.2,25646722.2,44180.4,1.076111111
Odisha,JAGATSINGHAPUR,2006,Summer     ,Rice,2000,4000,1317.2,8233974.54,14184.28,1.00625
Odisha,JAGATSINGHAPUR,2006,Winter     ,Rice,87000,128000,1317.2,1020530.61,1758.02,2.463125
Odisha,JAGATSINGHAPUR,2007,Autumn     ,Rice,3000,4000,1317.2,829221.03,1428.46,5.02
Odisha,JAGATSINGHAPUR,2007,Summer     ,Rice,2000,3000,1317.2,342645.93,590.26,5.116666667
Odisha,JAGATSINGHAPUR,2007,Winter     ,Rice,84000,147000,1317.2,2043.36,3.52,1
Odisha,JAGATSINGHAPUR,2008,Autumn     ,Rice,2000,2000,1317.2,112257.09,193.38,0.792222222
Odisha,JAGATSINGHAPUR,2008,Summer     ,Rice,3000,6000,1317.2,13921539.39,23981.98,0.284444444
Odisha,JAGATSINGHAPUR,2008,Winter     ,Rice,86000,169000,1317.2,695253.24,1197.68,0.327692308
Odisha,JAGATSINGHAPUR,2009,Autumn     ,Rice,2000,4000,1317.2,11904232.23,20506.86,1.06
Odisha,JAGATSINGHAPUR,2009,Summer     ,Rice,1000,2000,462.7,49168.35,84.7,1.5
Odisha,JAGATSINGHAPUR,2009,Winter     ,Rice,80000,159000,462.7,203314.32,350.24,1.85
Odisha,JAGATSINGHAPUR,2010,Autumn     ,Rice,2000,3000,462.7,9578.25,16.5,2.61
Odisha,JAGATSINGHAPUR,2010,Summer     ,Rice,1000,2000,462.7,5746.95,9.9,1.44
Odisha,JAGATSINGHAPUR,2010,Winter     ,Rice,85000,132000,462.7,1128956.4,1944.8,0.95
Odisha,JAGATSINGHAPUR,2011,Autumn     ,Rice,2000,2000,462.7,8556.57,14.74,1.82
Odisha,JAGATSINGHAPUR,2011,Winter     ,Rice,79000,193000,462.7,22987.8,39.6,1.51
Odisha,JAGATSINGHAPUR,2012,Autumn     ,Rice,1000,2000,462.7,7024.05,12.1,15.87
Odisha,JAGATSINGHAPUR,2012,Summer     ,Rice,210000,2000,462.7,942627.51,1623.82,2.82
Odisha,JAGATSINGHAPUR,2012,Winter     ,Rice,71000,208000,462.7,510.84,0.88,75.25
Odisha,JAGATSINGHAPUR,2013,Autumn     ,Rice,1000,1000,462.7,2283965.64,3934.48,4.36
Odisha,JAGATSINGHAPUR,2013,Summer     ,Rice,1000,2000,1056.2,32795928,56496,0.853913043
Odisha,JAGATSINGHAPUR,2013,Winter     ,Rice,79000,159000,1056.2,94799133,163306,0.868571429
Odisha,JAGATSINGHAPUR,2014,Autumn     ,Rice,2000,3000,1056.2,23422014,40348,2.365
Odisha,JAGATSINGHAPUR,2014,Summer     ,Rice,1000,4000,1056.2,3397086,5852,57.65846154
Odisha,JAGATSINGHAPUR,2014,Winter     ,Rice,82000,178000,1056.2,41773941,71962,1.845454545
Odisha,JAGATSINGHAPUR,2015,Autumn     ,Rice,1000,2000,1056.2,302940891,521862,3.100909091
Odisha,JAGATSINGHAPUR,2015,Winter     ,Rice,79000,202000,1056.2,881199,1518,0.948421053
Odisha,JAJAPUR,1998,Autumn     ,Rice,21821,21388,1056.2,4086720,7040,5.95
Odisha,JAJAPUR,1998,Summer     ,Rice,9028,18084,1056.2,25158870,43340,1.028
Odisha,JAJAPUR,1998,Winter     ,Rice,126708,166975,1056.2,223799004,385528,1.060869565
Odisha,JAJAPUR,1999,Autumn     ,Rice,17000,15000,1056.2,12783771,22022,1.750454545
Odisha,JAJAPUR,1999,Summer     ,Rice,10460,26020,1056.2,26142237,45034,0.445454545
Odisha,JAJAPUR,1999,Winter     ,Rice,128000,63000,1056.2,12209076,21032,1.106666667
Odisha,JAJAPUR,2000,Autumn     ,Rice,20370,12700,1056.2,6500439,11198,0.963333333
Odisha,JAJAPUR,2000,Summer     ,Rice,4790,9140,1056.2,57175767,98494,0.529375
Odisha,JAJAPUR,2000,Winter     ,Rice,119450,93350,1056.2,24673572,42504,0.365
Odisha,JAJAPUR,2001,Kharif     ,Rice,119000,192000,1056.2,5632011,9702,0.346666667
Odisha,JAJAPUR,2002,Kharif     ,Rice,126000,94000,1056.2,5529843,9526,21.8045
Odisha,JAJAPUR,2003,Kharif     ,Rice,131000,167000,1056.2,1468665,2530,0.7775
Odisha,JAJAPUR,2004,Autumn     ,Rice,20000,15000,1056.2,1468665,2530,0.6375
Odisha,JAJAPUR,2004,Summer     ,Rice,2000,5000,1056.2,5861889,10098,1.219230769
Odisha,JAJAPUR,2004,Winter     ,Rice,117000,160000,1056.2,4699728,8096,0.656666667
Odisha,JAJAPUR,2005,Autumn     ,Rice,19000,23000,1056.2,6602607,11374,20.45727273
Odisha,JAJAPUR,2005,Summer     ,Rice,1000,3000,1056.2,2605284,4488,1
Odisha,JAJAPUR,2005,Winter     ,Rice,118000,213000,1056.2,44417538,76516,1.238636364
Odisha,JAJAPUR,2006,Autumn     ,Rice,18000,17000,1056.2,83726676,144232,1.601875
Odisha,JAJAPUR,2006,Summer     ,Rice,2000,3000,1056.2,4303827,7414,2.855555556
Odisha,JAJAPUR,2006,Winter     ,Rice,113000,158000,1056.2,41991048,72336,0.248571429
Odisha,JAJAPUR,2007,Autumn     ,Rice,16000,12000,1056.2,27598131,47542,71.79642857
Odisha,JAJAPUR,2007,Summer     ,Rice,4000,10000,1056.2,7279470,12540,1.7225
Odisha,JAJAPUR,2007,Winter     ,Rice,114000,182000,1056.2,11430045,19690,0.510833333
Odisha,JAJAPUR,2008,Autumn     ,Rice,14000,10000,1056.2,136943433,235906,2.5696
Odisha,JAJAPUR,2008,Summer     ,Rice,3000,7000,329.3,3500786.52,6030.64,0.817368421
Odisha,JAJAPUR,2008,Winter     ,Rice,122000,192000,329.3,79050574.35,136176.7,1.8815
Odisha,JAJAPUR,2009,Autumn     ,Rice,20000,26000,329.3,4808281.5,8283,1.874
Odisha,JAJAPUR,2009,Summer     ,Rice,1000,3000,329.3,707896.53,1219.46,0.5
Odisha,JAJAPUR,2009,Winter     ,Rice,122000,228000,329.3,67391673.03,116092.46,1.556315789
Odisha,JAJAPUR,2010,Autumn     ,Rice,14000,10000,329.3,187350.57,322.74,0.505625
Odisha,JAJAPUR,2010,Summer     ,Rice,2000,3000,329.3,52999.65,91.3,8.9425
Odisha,JAJAPUR,2010,Winter     ,Rice,110000,160000,329.3,13748747.76,23684.32,0.475
Odisha,JAJAPUR,2011,Autumn     ,Rice,12000,4000,329.3,211232.34,363.88,0.521666667
Odisha,JAJAPUR,2011,Summer     ,Rice,1000,3000,329.3,262699.47,452.54,0.23
Odisha,JAJAPUR,2011,Winter     ,Rice,108000,126000,329.3,11386368.18,19614.76,0.188125
Odisha,JAJAPUR,2012,Autumn     ,Rice,16000,14000,329.3,1712846.52,2950.64,0.520625
Odisha,JAJAPUR,2012,Summer     ,Rice,213000,4000,329.3,569714.31,981.42,0.533846154
Odisha,JAJAPUR,2012,Winter     ,Rice,106000,199000,329.3,2730439.8,4703.6,0.308947368
Odisha,JAJAPUR,2013,Autumn     ,Rice,15000,18000,329.3,244820.07,421.74,0.1775
Odisha,JAJAPUR,2013,Summer     ,Rice,2000,6000,329.3,324766.53,559.46,18.98352941
Odisha,JAJAPUR,2013,Winter     ,Rice,109000,110000,329.3,123750.99,213.18,0.849
Odisha,JAJAPUR,2014,Autumn     ,Rice,13000,13000,329.3,1638008.46,2821.72,21.90714286
Odisha,JAJAPUR,2014,Summer     ,Rice,2000,5000,329.3,76401868.95,131613.9,1.276
Odisha,JAJAPUR,2014,Winter     ,Rice,114000,221000,329.3,133078417.6,229247.92,2.8545
Odisha,JAJAPUR,2015,Autumn     ,Rice,16000,18000,329.3,79180.2,136.4,0.135454545
Odisha,JAJAPUR,2015,Summer     ,Rice,1000,2000,329.3,485298,836,0.1985
Odisha,JAJAPUR,2015,Winter     ,Rice,93000,116000,329.3,17951300.73,30923.86,56.0355
Odisha,JHARSUGUDA,1998,Autumn     ,Rice,27024,15652,329.3,893970,1540,1.705
Odisha,JHARSUGUDA,1998,Summer     ,Rice,856,1341,329.3,2426.49,4.18,12.6975
Odisha,JHARSUGUDA,1998,Winter     ,Rice,28454,41204,329.3,413780.4,712.8,0.218666667
Odisha,JHARSUGUDA,1999,Autumn     ,Rice,25000,34000,329.3,303575226.6,522954.74,4.062
Odisha,JHARSUGUDA,1999,Summer     ,Rice,1610,3790,1207,19156.5,33,0.345
Odisha,JHARSUGUDA,1999,Winter     ,Rice,32000,59000,1207,45975.6,79.2,0.484
Odisha,JHARSUGUDA,2000,Autumn     ,Rice,31000,6480,1207,3077555.58,5301.56,1.398181818
